EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, SAENTIS (STAID: 243).
Blended and updated with sources: 100755 906680 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100755,19090323,  306,    0
100755,19090324,  130,    0
100755,19090325,  114,    0
100755,19090326,  266,    0
100755,19090327,   23,    0
100755,19090328,    0,    0
100755,19090329,    0,    0
100755,19090330,   87,    0
100755,19090331,   34,    0
100755,19090401,  188,    0
100755,19090402,   12,    0
100755,19090403,   17,    0
100755,19090404,    0,    0
100755,19090405,    0,    0
100755,19090406,    0,    0
100755,19090407,    0,    0
100755,19090408,    0,    0
100755,19090409,    0,    0
100755,19090410,    0,    0
100755,19090411,    0,    0
100755,19090412,  142,    0
100755,19090413,  348,    0
100755,19090414,   12,    0
100755,19090415,    0,    0
100755,19090416,    0,    0
100755,19090417,    0,    0
100755,19090418,  178,    0
100755,19090419,    0,    0
100755,19090420,   61,    0
100755,19090421,    0,    0
100755,19090422,    0,    0
100755,19090423,    0,    0
100755,19090424,    0,    0
100755,19090425,    0,    0
100755,19090426,    0,    0
100755,19090427,  112,    0
100755,19090428,  136,    0
100755,19090429,   60,    0
100755,19090430,  186,    0
100755,19090501,  149,    0
100755,19090502,   77,    0
100755,19090503,   12,    0
100755,19090504,    0,    0
100755,19090505,    3,    0
100755,19090506,    0,    0
100755,19090507,    0,    0
100755,19090508,    0,    0
100755,19090509,   16,    0
100755,19090510,    2,    0
100755,19090511,    6,    0
100755,19090512,   18,    0
100755,19090513,   70,    0
100755,19090514,   16,    0
100755,19090515,    0,    0
100755,19090516,    0,    0
100755,19090517,  120,    0
100755,19090518,    0,    0
100755,19090519,    0,    0
100755,19090520,    0,    0
100755,19090521,   46,    0
100755,19090522,    6,    0
100755,19090523,    0,    0
100755,19090524,    0,    0
100755,19090525,   12,    0
100755,19090526,  183,    0
100755,19090527,   77,    0
100755,19090528,   78,    0
100755,19090529,    5,    0
100755,19090530,    0,    0
100755,19090531,    0,    0
100755,19090601,    0,    0
100755,19090602,    0,    0
100755,19090603,    0,    0
100755,19090604,    1,    0
100755,19090605,  335,    0
100755,19090606,  174,    0
100755,19090607,    3,    0
100755,19090608,   61,    0
100755,19090609,  144,    0
100755,19090610,   77,    0
100755,19090611,  220,    0
100755,19090612,  399,    0
100755,19090613,  460,    0
100755,19090614,    0,    0
100755,19090615,    0,    0
100755,19090616,   18,    0
100755,19090617,   32,    0
100755,19090618,   46,    0
100755,19090619,    0,    0
100755,19090620,   19,    0
100755,19090621,    0,    0
100755,19090622,  265,    0
100755,19090623,  127,    0
100755,19090624,  320,    0
100755,19090625,  108,    0
100755,19090626,  176,    0
100755,19090627,   36,    0
100755,19090628,   15,    0
100755,19090629,  540,    0
100755,19090630,  495,    0
100755,19090701,    6,    0
100755,19090702,   99,    0
100755,19090703,    0,    0
100755,19090704,    0,    0
100755,19090705,    0,    0
100755,19090706,  286,    0
100755,19090707,  527,    0
100755,19090708,  818,    0
100755,19090709,  688,    0
100755,19090710,  360,    0
100755,19090711,  406,    0
100755,19090712,   67,    0
100755,19090713,    6,    0
100755,19090714,   59,    0
100755,19090715,  226,    0
100755,19090716,   80,    0
100755,19090717,  142,    0
100755,19090718,    0,    0
100755,19090719,   65,    0
100755,19090720,   51,    0
100755,19090721,    0,    0
100755,19090722,    0,    0
100755,19090723,    1,    0
100755,19090724,    0,    0
100755,19090725,   28,    0
100755,19090726,  293,    0
100755,19090727,    0,    0
100755,19090728,  140,    0
100755,19090729,    8,    0
100755,19090730,   17,    0
100755,19090731,    2,    0
100755,19090801,    6,    0
100755,19090802,  285,    0
100755,19090803,  245,    0
100755,19090804,   33,    0
100755,19090805,    0,    0
100755,19090806,    0,    0
100755,19090807,    0,    0
100755,19090808,    1,    0
100755,19090809,   76,    0
100755,19090810,   84,    0
100755,19090811,   42,    0
100755,19090812,    0,    0
100755,19090813,    0,    0
100755,19090814,    6,    0
100755,19090815,    0,    0
100755,19090816,   93,    0
100755,19090817,   12,    0
100755,19090818,  434,    0
100755,19090819,    0,    0
100755,19090820,    0,    0
100755,19090821,   17,    0
100755,19090822,  201,    0
100755,19090823,    2,    0
100755,19090824,    0,    0
100755,19090825,  190,    0
100755,19090826,  414,    0
100755,19090827,   26,    0
100755,19090828,    6,    0
100755,19090829,    0,    0
100755,19090830,  108,    0
100755,19090831,  137,    0
100755,19090901,    9,    0
100755,19090902,    2,    0
100755,19090903,    0,    0
100755,19090904,    0,    0
100755,19090905,  417,    0
100755,19090906,    0,    0
100755,19090907,    0,    0
100755,19090908,    0,    0
100755,19090909,    0,    0
100755,19090910,    1,    0
100755,19090911,    0,    0
100755,19090912,    0,    0
100755,19090913,   38,    0
100755,19090914,   89,    0
100755,19090915,   37,    0
100755,19090916,    0,    0
100755,19090917,    0,    0
100755,19090918,  365,    0
100755,19090919,    0,    0
100755,19090920,    0,    0
100755,19090921,    0,    0
100755,19090922,    0,    0
100755,19090923,  117,    0
100755,19090924,  362,    0
100755,19090925,    9,    0
100755,19090926,   44,    0
100755,19090927,   12,    0
100755,19090928,    0,    0
100755,19090929,   35,    0
100755,19090930,  110,    0
100755,19091001,   22,    0
100755,19091002,  322,    0
100755,19091003,  324,    0
100755,19091004,  129,    0
100755,19091005,  123,    0
100755,19091006,  137,    0
100755,19091007,    0,    0
100755,19091008,  650,    0
100755,19091009,  394,    0
100755,19091010,    0,    0
100755,19091011,    0,    0
100755,19091012,    0,    0
100755,19091013,    0,    0
100755,19091014,   37,    0
100755,19091015,    3,    0
100755,19091016,    0,    0
100755,19091017,    0,    0
100755,19091018,    0,    0
100755,19091019,    0,    0
100755,19091020,    0,    0
100755,19091021,  188,    0
100755,19091022,    0,    0
100755,19091023,    0,    0
100755,19091024,  223,    0
100755,19091025,  220,    0
100755,19091026,    0,    0
100755,19091027,    0,    0
100755,19091028,    0,    0
100755,19091029,    0,    0
100755,19091030,    0,    0
100755,19091031,    0,    0
100755,19091101,    0,    0
100755,19091102,    0,    0
100755,19091103,    0,    0
100755,19091104,    0,    0
100755,19091105,    0,    0
100755,19091106,    0,    0
100755,19091107,    0,    0
100755,19091108,    0,    0
100755,19091109,    0,    0
100755,19091110,  175,    0
100755,19091111,  196,    0
100755,19091112,   79,    0
100755,19091113,    0,    0
100755,19091114,    0,    0
100755,19091115,    2,    0
100755,19091116,   90,    0
100755,19091117,    0,    0
100755,19091118,   95,    0
100755,19091119,  305,    0
100755,19091120,  135,    0
100755,19091121,  229,    0
100755,19091122,  138,    0
100755,19091123,   94,    0
100755,19091124,   57,    0
100755,19091125,   39,    0
100755,19091126,    0,    0
100755,19091127,    9,    0
100755,19091128,   28,    0
100755,19091129,    7,    0
100755,19091130,   15,    0
100755,19091201,  235,    0
100755,19091202,  247,    0
100755,19091203,  177,    0
100755,19091204,    0,    0
100755,19091205,  128,    0
100755,19091206,   13,    0
100755,19091207,   20,    0
100755,19091208,  316,    0
100755,19091209,  172,    0
100755,19091210,   50,    0
100755,19091211,    4,    0
100755,19091212,    0,    0
100755,19091213,    0,    0
100755,19091214,    0,    0
100755,19091215,    0,    0
100755,19091216,    0,    0
100755,19091217,   14,    0
100755,19091218,  140,    0
100755,19091219,   16,    0
100755,19091220,  295,    0
100755,19091221,  278,    0
100755,19091222,    0,    0
100755,19091223,   12,    0
100755,19091224,  235,    0
100755,19091225,  359,    0
100755,19091226,   40,    0
100755,19091227,  610,    0
100755,19091228,  565,    0
100755,19091229,  551,    0
100755,19091230,    2,    0
100755,19091231,   14,    0
100755,19100101,   14,    0
100755,19100102,    0,    0
100755,19100103,    0,    0
100755,19100104,    0,    0
100755,19100105,    9,    0
100755,19100106,    0,    0
100755,19100107,    0,    0
100755,19100108,    0,    0
100755,19100109,    0,    0
100755,19100110,    0,    0
100755,19100111,    4,    0
100755,19100112,   91,    0
100755,19100113,   39,    0
100755,19100114,  199,    0
100755,19100115,  525,    0
100755,19100116,   17,    0
100755,19100117,   82,    0
100755,19100118,  639,    0
100755,19100119,  138,    0
100755,19100120,  240,    0
100755,19100121,   72,    0
100755,19100122,   84,    0
100755,19100123,   45,    0
100755,19100124,   48,    0
100755,19100125,   60,    0
100755,19100126,   18,    0
100755,19100127,   83,    0
100755,19100128,   31,    0
100755,19100129,    4,    0
100755,19100130,    3,    0
100755,19100131,    0,    0
100755,19100201,    0,    0
100755,19100202,    0,    0
100755,19100203,   13,    0
100755,19100204,  274,    0
100755,19100205,   14,    0
100755,19100206,  300,    0
100755,19100207,  500,    0
100755,19100208,  160,    0
100755,19100209,   46,    0
100755,19100210,   14,    0
100755,19100211,  179,    0
100755,19100212,  178,    0
100755,19100213,    0,    0
100755,19100214,    0,    0
100755,19100215,  192,    0
100755,19100216,  140,    0
100755,19100217,   12,    0
100755,19100218,    0,    0
100755,19100219,    0,    0
100755,19100220,    0,    0
100755,19100221,    9,    0
100755,19100222,    0,    0
100755,19100223,   86,    0
100755,19100224,    8,    0
100755,19100225,   88,    0
100755,19100226,  129,    0
100755,19100227,  212,    0
100755,19100228,   12,    0
100755,19100301,   84,    0
100755,19100302,    3,    0
100755,19100303,    0,    0
100755,19100304,    0,    0
100755,19100305,    0,    0
100755,19100306,    0,    0
100755,19100307,    0,    0
100755,19100308,    0,    0
100755,19100309,    0,    0
100755,19100310,    0,    0
100755,19100311,    0,    0
100755,19100312,    0,    0
100755,19100313,    0,    0
100755,19100314,    0,    0
100755,19100315,    3,    0
100755,19100316,   59,    0
100755,19100317,  140,    0
100755,19100318,   82,    0
100755,19100319,    8,    0
100755,19100320,    0,    0
100755,19100321,    0,    0
100755,19100322,    0,    0
100755,19100323,    0,    0
100755,19100324,    0,    0
100755,19100325,    0,    0
100755,19100326,    0,    0
100755,19100327,    6,    0
100755,19100328,    0,    0
100755,19100329,   13,    0
100755,19100330,  122,    0
100755,19100331,    9,    0
100755,19100401,    0,    0
100755,19100402,    0,    0
100755,19100403,    8,    0
100755,19100404,    0,    0
100755,19100405,    0,    0
100755,19100406,  142,    0
100755,19100407,  216,    0
100755,19100408,   99,    0
100755,19100409,  140,    0
100755,19100410,  137,    0
100755,19100411,    4,    0
100755,19100412,    2,    0
100755,19100413,    0,    0
100755,19100414,    0,    0
100755,19100415,    9,    0
100755,19100416,   85,    0
100755,19100417,  260,    0
100755,19100418,    3,    0
100755,19100419,  756,    0
100755,19100420,  796,    0
100755,19100421,  367,    0
100755,19100422,  821,    0
100755,19100423,   79,    0
100755,19100424,  103,    0
100755,19100425,  269,    0
100755,19100426,  192,    0
100755,19100427,    1,    0
100755,19100428,   24,    0
100755,19100429,  200,    0
100755,19100430,   42,    0
100755,19100501,   34,    0
100755,19100502,  221,    0
100755,19100503,   59,    0
100755,19100504,  177,    0
100755,19100505,  250,    0
100755,19100506,  520,    0
100755,19100507,  477,    0
100755,19100508,  173,    0
100755,19100509,  115,    0
100755,19100510,   57,    0
100755,19100511,   23,    0
100755,19100512,    0,    0
100755,19100513,    0,    0
100755,19100514,    2,    0
100755,19100515,    0,    0
100755,19100516,    0,    0
100755,19100517,    0,    0
100755,19100518,    0,    0
100755,19100519,    0,    0
100755,19100520,    0,    0
100755,19100521,  164,    0
100755,19100522,   19,    0
100755,19100523,  102,    0
100755,19100524,   13,    0
100755,19100525,    9,    0
100755,19100526,    9,    0
100755,19100527,    9,    0
100755,19100528,  193,    0
100755,19100529,   21,    0
100755,19100530,  245,    0
100755,19100531,    0,    0
100755,19100601,    4,    0
100755,19100602,    0,    0
100755,19100603,    0,    0
100755,19100604,    0,    0
100755,19100605,    0,    0
100755,19100606,   20,    0
100755,19100607,   34,    0
100755,19100608,    3,    0
100755,19100609,    0,    0
100755,19100610,   55,    0
100755,19100611,   66,    0
100755,19100612,   50,    0
100755,19100613,  232,    0
100755,19100614, 1833,    0
100755,19100615,  111,    0
100755,19100616,    0,    0
100755,19100617,    6,    0
100755,19100618,  184,    0
100755,19100619,   22,    0
100755,19100620,    0,    0
100755,19100621,   95,    0
100755,19100622,  260,    0
100755,19100623,  143,    0
100755,19100624,  336,    0
100755,19100625,  206,    0
100755,19100626,  761,    0
100755,19100627,  293,    0
100755,19100628,    2,    0
100755,19100629,   87,    0
100755,19100630,  415,    0
100755,19100701,   18,    0
100755,19100702,  254,    0
100755,19100703,  155,    0
100755,19100704,  477,    0
100755,19100705,  226,    0
100755,19100706,  729,    0
100755,19100707,  290,    0
100755,19100708,   62,    0
100755,19100709,    0,    0
100755,19100710,   95,    0
100755,19100711,   53,    0
100755,19100712,   84,    0
100755,19100713,   37,    0
100755,19100714,    4,    0
100755,19100715,    0,    0
100755,19100716,    0,    0
100755,19100717,   21,    0
100755,19100718,  190,    0
100755,19100719,  267,    0
100755,19100720,  141,    0
100755,19100721,    0,    0
100755,19100722,   85,    0
100755,19100723,  536,    0
100755,19100724,   84,    0
100755,19100725,    2,    0
100755,19100726,  113,    0
100755,19100727,    0,    0
100755,19100728,    0,    0
100755,19100729,  141,    0
100755,19100730,    2,    0
100755,19100731,  286,    0
100755,19100801,    2,    0
100755,19100802,   85,    0
100755,19100803,  199,    0
100755,19100804,  327,    0
100755,19100805,  380,    0
100755,19100806,  123,    0
100755,19100807,    2,    0
100755,19100808,    0,    0
100755,19100809,  366,    0
100755,19100810,  177,    0
100755,19100811,   31,    0
100755,19100812,   27,    0
100755,19100813,  120,    0
100755,19100814,    0,    0
100755,19100815,  138,    0
100755,19100816,    0,    0
100755,19100817,    1,    0
100755,19100818,    0,    0
100755,19100819,   11,    0
100755,19100820,    0,    0
100755,19100821,    6,    0
100755,19100822,  291,    0
100755,19100823,   14,    0
100755,19100824,   10,    0
100755,19100825,    2,    0
100755,19100826,  587,    0
100755,19100827,   96,    0
100755,19100828,    0,    0
100755,19100829,  205,    0
100755,19100830,  390,    0
100755,19100831,  413,    0
100755,19100901,  198,    0
100755,19100902,   41,    0
100755,19100903,  163,    0
100755,19100904,  598,    0
100755,19100905,  614,    0
100755,19100906,    4,    0
100755,19100907,    3,    0
100755,19100908,    1,    0
100755,19100909,   45,    0
100755,19100910,    2,    0
100755,19100911,    4,    0
100755,19100912,    0,    0
100755,19100913,   47,    0
100755,19100914,    0,    0
100755,19100915,    0,    0
100755,19100916,    0,    0
100755,19100917,    0,    0
100755,19100918,    0,    0
100755,19100919,   33,    0
100755,19100920,  231,    0
100755,19100921,  312,    0
100755,19100922,   34,    0
100755,19100923,    0,    0
100755,19100924,    0,    0
100755,19100925,    0,    0
100755,19100926,    0,    0
100755,19100927,    0,    0
100755,19100928,    0,    0
100755,19100929,    0,    0
100755,19100930,  115,    0
100755,19101001,    0,    0
100755,19101002,   52,    0
100755,19101003,  187,    0
100755,19101004,    3,    0
100755,19101005,   29,    0
100755,19101006,    0,    0
100755,19101007,    0,    0
100755,19101008,  127,    0
100755,19101009,    0,    0
100755,19101010,    0,    0
100755,19101011,    0,    0
100755,19101012,    0,    0
100755,19101013,    0,    0
100755,19101014,    0,    0
100755,19101015,    0,    0
100755,19101016,    0,    0
100755,19101017,    9,    0
100755,19101018,    2,    0
100755,19101019,    0,    0
100755,19101020,   20,    0
100755,19101021,   25,    0
100755,19101022,    6,    0
100755,19101023,    0,    0
100755,19101024,   30,    0
100755,19101025,   29,    0
100755,19101026,    0,    0
100755,19101027,    0,    0
100755,19101028,    0,    0
100755,19101029,    0,    0
100755,19101030,  168,    0
100755,19101031,  560,    0
100755,19101101,  271,    0
100755,19101102,  308,    0
100755,19101103,   97,    0
100755,19101104,  116,    0
100755,19101105,  103,    0
100755,19101106,   70,    0
100755,19101107,  166,    0
100755,19101108,   37,    0
100755,19101109,   97,    0
100755,19101110,   54,    0
100755,19101111,  210,    0
100755,19101112,   59,    0
100755,19101113,    0,    0
100755,19101114,   32,    0
100755,19101115,  173,    0
100755,19101116,  247,    0
100755,19101117,   42,    0
100755,19101118,  210,    0
100755,19101119,  160,    0
100755,19101120,   54,    0
100755,19101121,  131,    0
100755,19101122,  176,    0
100755,19101123,   22,    0
100755,19101124,   55,    0
100755,19101125,  153,    0
100755,19101126,   49,    0
100755,19101127,  179,    0
100755,19101128,  154,    0
100755,19101129,    0,    0
100755,19101130,    0,    0
100755,19101201,    0,    0
100755,19101202,    0,    0
100755,19101203,    2,    0
100755,19101204,    0,    0
100755,19101205,    0,    0
100755,19101206,    0,    0
100755,19101207,    0,    0
100755,19101208,    3,    0
100755,19101209,   13,    0
100755,19101210,    0,    0
100755,19101211,    0,    0
100755,19101212,    0,    0
100755,19101213,    0,    0
100755,19101214,   12,    0
100755,19101215,  126,    0
100755,19101216,   44,    0
100755,19101217,  178,    0
100755,19101218,  419,    0
100755,19101219,  106,    0
100755,19101220,   94,    0
100755,19101221,    0,    0
100755,19101222,    0,    0
100755,19101223,    0,    0
100755,19101224,  138,    0
100755,19101225,  403,    0
100755,19101226,  111,    0
100755,19101227,   94,    0
100755,19101228,    0,    0
100755,19101229,   31,    0
100755,19101230,  324,    0
100755,19101231,   31,    0
100755,19110101,   26,    0
100755,19110102,   42,    0
100755,19110103,    0,    0
100755,19110104,    0,    0
100755,19110105,    0,    0
100755,19110106,    0,    0
100755,19110107,    0,    0
100755,19110108,    0,    0
100755,19110109,  230,    0
100755,19110110,  152,    0
100755,19110111,    0,    0
100755,19110112,   12,    0
100755,19110113,   14,    0
100755,19110114,    0,    0
100755,19110115,    0,    0
100755,19110116,    0,    0
100755,19110117,    0,    0
100755,19110118,    0,    0
100755,19110119,    0,    0
100755,19110120,    0,    0
100755,19110121,    0,    0
100755,19110122,    0,    0
100755,19110123,    0,    0
100755,19110124,    0,    0
100755,19110125,   13,    0
100755,19110126,    3,    0
100755,19110127,    0,    0
100755,19110128,    0,    0
100755,19110129,    0,    0
100755,19110130,    0,    0
100755,19110131,    0,    0
100755,19110201,    0,    0
100755,19110202,   50,    0
100755,19110203,   92,    0
100755,19110204,    0,    0
100755,19110205,    0,    0
100755,19110206,    0,    0
100755,19110207,   46,    0
100755,19110208,   41,    0
100755,19110209,    0,    0
100755,19110210,    0,    0
100755,19110211,    0,    0
100755,19110212,    7,    0
100755,19110213,    0,    0
100755,19110214,    0,    0
100755,19110215,    9,    0
100755,19110216,    8,    0
100755,19110217,   13,    0
100755,19110218,   12,    0
100755,19110219,  214,    0
100755,19110220,  279,    0
100755,19110221,   12,    0
100755,19110222,  189,    0
100755,19110223,  303,    0
100755,19110224,  289,    0
100755,19110225,  586,    0
100755,19110226,  176,    0
100755,19110227,   43,    0
100755,19110228,   20,    0
100755,19110301,  202,    0
100755,19110302,  151,    0
100755,19110303,   78,    0
100755,19110304,   17,    0
100755,19110305,   85,    0
100755,19110306,    0,    0
100755,19110307,    2,    0
100755,19110308,   51,    0
100755,19110309,    1,    0
100755,19110310,    0,    0
100755,19110311,    2,    0
100755,19110312,   18,    0
100755,19110313,   84,    0
100755,19110314,   89,    0
100755,19110315,   44,    0
100755,19110316,   59,    0
100755,19110317,    0,    0
100755,19110318,   26,    0
100755,19110319,    0,    0
100755,19110320,    0,    0
100755,19110321,    0,    0
100755,19110322,    0,    0
100755,19110323,    0,    0
100755,19110324,  154,    0
100755,19110325,   77,    0
100755,19110326,   10,    0
100755,19110327,    0,    0
100755,19110328,    0,    0
100755,19110329,    0,    0
100755,19110330,    0,    0
100755,19110331,    1,    0
100755,19110401,    0,    0
100755,19110402,   66,    0
100755,19110403,  229,    0
100755,19110404,   16,    0
100755,19110405,    0,    0
100755,19110406,    0,    0
100755,19110407,    3,    0
100755,19110408,   12,    0
100755,19110409,    4,    0
100755,19110410,    0,    0
100755,19110411,    0,    0
100755,19110412,   77,    0
100755,19110413,   42,    0
100755,19110414,    0,    0
100755,19110415,    0,    0
100755,19110416,    0,    0
100755,19110417,    0,    0
100755,19110418,    0,    0
100755,19110419,    0,    0
100755,19110420,   74,    0
100755,19110421,    0,    0
100755,19110422,    0,    0
100755,19110423,    0,    0
100755,19110424,   80,    0
100755,19110425,    0,    0
100755,19110426,  397,    0
100755,19110427,  406,    0
100755,19110428,  299,    0
100755,19110429,  186,    0
100755,19110430,  155,    0
100755,19110501,  140,    0
100755,19110502,    0,    0
100755,19110503,    0,    0
100755,19110504,   12,    0
100755,19110505,   19,    0
100755,19110506,   24,    0
100755,19110507,   26,    0
100755,19110508,    0,    0
100755,19110509,    9,    0
100755,19110510,   44,    0
100755,19110511,    8,    0
100755,19110512,    2,    0
100755,19110513,    0,    0
100755,19110514,   60,    0
100755,19110515,    0,    0
100755,19110516,    2,    0
100755,19110517,   23,    0
100755,19110518,   79,    0
100755,19110519,   14,    0
100755,19110520,    4,    0
100755,19110521,    0,    0
100755,19110522,    0,    0
100755,19110523,   99,    0
100755,19110524,   34,    0
100755,19110525,    0,    0
100755,19110526,   36,    0
100755,19110527,   12,    0
100755,19110528,    8,    0
100755,19110529,    2,    0
100755,19110530,  199,    0
100755,19110531,   98,    0
100755,19110601,    2,    0
100755,19110602,  144,    0
100755,19110603,   18,    0
100755,19110604,  171,    0
100755,19110605,  137,    0
100755,19110606,    0,    0
100755,19110607,    0,    0
100755,19110608,    0,    0
100755,19110609,  174,    0
100755,19110610,   72,    0
100755,19110611,    0,    0
100755,19110612,   24,    0
100755,19110613,  150,    0
100755,19110614,  332,    0
100755,19110615,  120,    0
100755,19110616,   17,    0
100755,19110617,    0,    0
100755,19110618,  416,    0
100755,19110619,  292,    0
100755,19110620,  305,    0
100755,19110621,    0,    0
100755,19110622,    0,    0
100755,19110623,    0,    0
100755,19110624,    0,    0
100755,19110625,  461,    0
100755,19110626,  147,    0
100755,19110627,  313,    0
100755,19110628,    0,    0
100755,19110629,    0,    0
100755,19110630,   11,    0
100755,19110701,   41,    0
100755,19110702,  139,    0
100755,19110703,    4,    0
100755,19110704,    0,    0
100755,19110705,    0,    0
100755,19110706,    0,    0
100755,19110707,    0,    0
100755,19110708,    0,    0
100755,19110709,    0,    0
100755,19110710,    0,    0
100755,19110711,    0,    0
100755,19110712,    0,    0
100755,19110713,  127,    0
100755,19110714,    7,    0
100755,19110715,   58,    0
100755,19110716,    2,    0
100755,19110717,    0,    0
100755,19110718,    0,    0
100755,19110719,    0,    0
100755,19110720,    0,    0
100755,19110721,    0,    0
100755,19110722,    0,    0
100755,19110723,    0,    0
100755,19110724,    4,    0
100755,19110725,    0,    0
100755,19110726,    0,    0
100755,19110727,   21,    0
100755,19110728,    9,    0
100755,19110729,    4,    0
100755,19110730,    4,    0
100755,19110731,    3,    0
100755,19110801,    0,    0
100755,19110802,    0,    0
100755,19110803,  116,    0
100755,19110804,   44,    0
100755,19110805,    2,    0
100755,19110806,   37,    0
100755,19110807,    0,    0
100755,19110808,    0,    0
100755,19110809,    0,    0
100755,19110810,    0,    0
100755,19110811,    0,    0
100755,19110812,    0,    0
100755,19110813,    0,    0
100755,19110814,    2,    0
100755,19110815,    1,    0
100755,19110816,    0,    0
100755,19110817,    0,    0
100755,19110818,    0,    0
100755,19110819,    0,    0
100755,19110820,   47,    0
100755,19110821,  139,    0
100755,19110822,    2,    0
100755,19110823,  361,    0
100755,19110824,    6,    0
100755,19110825,  354,    0
100755,19110826,  112,    0
100755,19110827,    0,    0
100755,19110828,    0,    0
100755,19110829,    0,    0
100755,19110830,  138,    0
100755,19110831,    0,    0
100755,19110901,    0,    0
100755,19110902,    0,    0
100755,19110903,    0,    0
100755,19110904,    0,    0
100755,19110905,    2,    0
100755,19110906,    0,    0
100755,19110907,    0,    0
100755,19110908,    0,    0
100755,19110909,   15,    0
100755,19110910,    0,    0
100755,19110911,    0,    0
100755,19110912,    0,    0
100755,19110913,    0,    0
100755,19110914,    5,    0
100755,19110915,  227,    0
100755,19110916,   92,    0
100755,19110917,    5,    0
100755,19110918,    0,    0
100755,19110919,    0,    0
100755,19110920,    6,    0
100755,19110921,  474,    0
100755,19110922,   76,    0
100755,19110923,   79,    0
100755,19110924,   32,    0
100755,19110925,    0,    0
100755,19110926,    0,    0
100755,19110927,    2,    0
100755,19110928,  319,    0
100755,19110929,  399,    0
100755,19110930,  172,    0
100755,19111001,  717,    0
100755,19111002,  234,    0
100755,19111003,    0,    0
100755,19111004,    6,    0
100755,19111005,    6,    0
100755,19111006,    7,    0
100755,19111007,    0,    0
100755,19111008,   12,    0
100755,19111009,  162,    0
100755,19111010,    0,    0
100755,19111011,    0,    0
100755,19111012,    0,    0
100755,19111013,    0,    0
100755,19111014,    0,    0
100755,19111015,    0,    0
100755,19111016,    0,    0
100755,19111017,    0,    0
100755,19111018,    0,    0
100755,19111019,    0,    0
100755,19111020,    1,    0
100755,19111021,    0,    0
100755,19111022,    2,    0
100755,19111023,   26,    0
100755,19111024,   39,    0
100755,19111025,  202,    0
100755,19111026,    0,    0
100755,19111027,  239,    0
100755,19111028,  144,    0
100755,19111029,   76,    0
100755,19111030,    0,    0
100755,19111031,    0,    0
100755,19111101,    0,    0
100755,19111102,    0,    0
100755,19111103,    0,    0
100755,19111104,    0,    0
100755,19111105,   49,    0
100755,19111106,  152,    0
100755,19111107,    0,    0
100755,19111108,    0,    0
100755,19111109,    0,    0
100755,19111110,  144,    0
100755,19111111,   24,    0
100755,19111112,    2,    0
100755,19111113,  142,    0
100755,19111114,    0,    0
100755,19111115,    6,    0
100755,19111116,    0,    0
100755,19111117,    0,    0
100755,19111118,   59,    0
100755,19111119,   60,    0
100755,19111120,   71,    0
100755,19111121,   32,    0
100755,19111122,    0,    0
100755,19111123,    2,    0
100755,19111124,   17,    0
100755,19111125,   38,    0
100755,19111126,    0,    0
100755,19111127,    0,    0
100755,19111128,    0,    0
100755,19111129,    0,    0
100755,19111130,    0,    0
100755,19111201,    0,    0
100755,19111202,    0,    0
100755,19111203,    0,    0
100755,19111204,   72,    0
100755,19111205,    0,    0
100755,19111206,    0,    0
100755,19111207,    0,    0
100755,19111208,    0,    0
100755,19111209,  137,    0
100755,19111210,    0,    0
100755,19111211,  187,    0
100755,19111212,  161,    0
100755,19111213,   11,    0
100755,19111214,    0,    0
100755,19111215,  176,    0
100755,19111216,   23,    0
100755,19111217,    0,    0
100755,19111218,    0,    0
100755,19111219,    0,    0
100755,19111220,  100,    0
100755,19111221,  239,    0
100755,19111222,  343,    0
100755,19111223,  418,    0
100755,19111224,  145,    0
100755,19111225,  533,    0
100755,19111226,  533,    0
100755,19111227,  305,    0
100755,19111228,  175,    0
100755,19111229,  213,    0
100755,19111230,   14,    0
100755,19111231,    0,    0
100755,19120101,    4,    0
100755,19120102,   12,    0
100755,19120103,  112,    0
100755,19120104,  204,    0
100755,19120105,  157,    0
100755,19120106,  377,    0
100755,19120107,  597,    0
100755,19120108,   54,    0
100755,19120109,  650,    0
100755,19120110,   78,    0
100755,19120111,    0,    0
100755,19120112,   22,    0
100755,19120113,    0,    0
100755,19120114,    0,    0
100755,19120115,   18,    0
100755,19120116,  331,    0
100755,19120117,  159,    0
100755,19120118,    0,    0
100755,19120119,    0,    0
100755,19120120,    0,    0
100755,19120121,    1,    0
100755,19120122,    0,    0
100755,19120123,    0,    0
100755,19120124,    0,    0
100755,19120125,   26,    0
100755,19120126,    0,    0
100755,19120127,    0,    0
100755,19120128,    0,    0
100755,19120129,    0,    0
100755,19120130,    0,    0
100755,19120131,   41,    0
