EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 26-05-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 RR   : precipitation amount in 0.1 mm
23-27 Q_RR : Quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SWITZERLAND, ZUERICH/FLUNTERN (STAID: 244).
Blended and updated with sources: 100759 906660 
See file sources.txt and stations.txt for more info.

 SOUID,    DATE,   RR, Q_RR
100759,19010101,   10,    0
100759,19010102,    0,    0
100759,19010103,    0,    0
100759,19010104,    0,    0
100759,19010105,    0,    0
100759,19010106,    0,    0
100759,19010107,    0,    0
100759,19010108,    0,    0
100759,19010109,    0,    0
100759,19010110,    0,    0
100759,19010111,    1,    0
100759,19010112,    0,    0
100759,19010113,    0,    0
100759,19010114,    0,    0
100759,19010115,    0,    0
100759,19010116,    0,    0
100759,19010117,    0,    0
100759,19010118,    0,    0
100759,19010119,    0,    0
100759,19010120,   37,    0
100759,19010121,    8,    0
100759,19010122,    2,    0
100759,19010123,    1,    0
100759,19010124,    0,    0
100759,19010125,    0,    0
100759,19010126,   87,    0
100759,19010127,  131,    0
100759,19010128,   70,    0
100759,19010129,   41,    0
100759,19010130,    0,    0
100759,19010131,    0,    0
100759,19010201,   24,    0
100759,19010202,   65,    0
100759,19010203,    0,    0
100759,19010204,    0,    0
100759,19010205,   29,    0
100759,19010206,    1,    0
100759,19010207,   15,    0
100759,19010208,    8,    0
100759,19010209,    0,    0
100759,19010210,    0,    0
100759,19010211,   22,    0
100759,19010212,    2,    0
100759,19010213,    5,    0
100759,19010214,    0,    0
100759,19010215,    0,    0
100759,19010216,   47,    0
100759,19010217,   57,    0
100759,19010218,    7,    0
100759,19010219,    5,    0
100759,19010220,    0,    0
100759,19010221,    1,    0
100759,19010222,    0,    0
100759,19010223,    0,    0
100759,19010224,    0,    0
100759,19010225,    0,    0
100759,19010226,    0,    0
100759,19010227,    0,    0
100759,19010228,   10,    0
100759,19010301,   54,    0
100759,19010302,   87,    0
100759,19010303,   48,    0
100759,19010304,   26,    0
100759,19010305,   35,    0
100759,19010306,   15,    0
100759,19010307,    4,    0
100759,19010308,    0,    0
100759,19010309,    0,    0
100759,19010310,    0,    0
100759,19010311,    0,    0
100759,19010312,   30,    0
100759,19010313,    0,    0
100759,19010314,    0,    0
100759,19010315,    0,    0
100759,19010316,    0,    0
100759,19010317,    0,    0
100759,19010318,    0,    0
100759,19010319,    0,    0
100759,19010320,  266,    0
100759,19010321,   34,    0
100759,19010322,    1,    0
100759,19010323,   20,    0
100759,19010324,    1,    0
100759,19010325,    7,    0
100759,19010326,   49,    0
100759,19010327,    1,    0
100759,19010328,   32,    0
100759,19010329,    0,    0
100759,19010330,    0,    0
100759,19010331,    0,    0
100759,19010401,   33,    0
100759,19010402,    0,    0
100759,19010403,    0,    0
100759,19010404,   12,    0
100759,19010405,  468,    0
100759,19010406,   49,    0
100759,19010407,  270,    0
100759,19010408,   40,    0
100759,19010409,  246,    0
100759,19010410,  151,    0
100759,19010411,   31,    0
100759,19010412,  213,    0
100759,19010413,   49,    0
100759,19010414,  158,    0
100759,19010415,  128,    0
100759,19010416,   31,    0
100759,19010417,   18,    0
100759,19010418,    1,    0
100759,19010419,    0,    0
100759,19010420,    0,    0
100759,19010421,    0,    0
100759,19010422,    0,    0
100759,19010423,    0,    0
100759,19010424,    0,    0
100759,19010425,    0,    0
100759,19010426,    0,    0
100759,19010427,    0,    0
100759,19010428,   32,    0
100759,19010429,    8,    0
100759,19010430,    0,    0
100759,19010501,    0,    0
100759,19010502,    0,    0
100759,19010503,   13,    0
100759,19010504,    0,    0
100759,19010505,    0,    0
100759,19010506,   66,    0
100759,19010507,   18,    0
100759,19010508,   26,    0
100759,19010509,    3,    0
100759,19010510,   17,    0
100759,19010511,    9,    0
100759,19010512,    0,    0
100759,19010513,    0,    0
100759,19010514,    0,    0
100759,19010515,    0,    0
100759,19010516,    0,    0
100759,19010517,    0,    0
100759,19010518,    0,    0
100759,19010519,    0,    0
100759,19010520,    0,    0
100759,19010521,    0,    0
100759,19010522,    0,    0
100759,19010523,    0,    0
100759,19010524,    0,    0
100759,19010525,    0,    0
100759,19010526,   64,    0
100759,19010527,    0,    0
100759,19010528,    0,    0
100759,19010529,   22,    0
100759,19010530,    0,    0
100759,19010531,    0,    0
100759,19010601,    0,    0
100759,19010602,    1,    0
100759,19010603,    2,    0
100759,19010604,  103,    0
100759,19010605,    0,    0
100759,19010606,    0,    0
100759,19010607,    0,    0
100759,19010608,   12,    0
100759,19010609,   25,    0
100759,19010610,   85,    0
100759,19010611,   12,    0
100759,19010612,    0,    0
100759,19010613,   13,    0
100759,19010614,  221,    0
100759,19010615,  427,    0
100759,19010616,   47,    0
100759,19010617,  133,    0
100759,19010618,   58,    0
100759,19010619,   33,    0
100759,19010620,    0,    0
100759,19010621,    0,    0
100759,19010622,    0,    0
100759,19010623,  136,    0
100759,19010624,  150,    0
100759,19010625,    0,    0
100759,19010626,    0,    0
100759,19010627,    0,    0
100759,19010628,   16,    0
100759,19010629,    0,    0
100759,19010630,  165,    0
100759,19010701,  131,    0
100759,19010702,  113,    0
100759,19010703,    0,    0
100759,19010704,  157,    0
100759,19010705,    0,    0
100759,19010706,    2,    0
100759,19010707,    0,    0
100759,19010708,    0,    0
100759,19010709,    0,    0
100759,19010710,    0,    0
100759,19010711,    0,    0
100759,19010712,    0,    0
100759,19010713,    0,    0
100759,19010714,    0,    0
100759,19010715,    0,    0
100759,19010716,    0,    0
100759,19010717,    0,    0
100759,19010718,    0,    0
100759,19010719,    0,    0
100759,19010720,    0,    0
100759,19010721,    8,    0
100759,19010722,  103,    0
100759,19010723,   72,    0
100759,19010724,    1,    0
100759,19010725,   16,    0
100759,19010726,   36,    0
100759,19010727,  141,    0
100759,19010728,   87,    0
100759,19010729,   55,    0
100759,19010730,    1,    0
100759,19010731,   15,    0
100759,19010801,   82,    0
100759,19010802,  317,    0
100759,19010803,    0,    0
100759,19010804,    0,    0
100759,19010805,    2,    0
100759,19010806,   49,    0
100759,19010807,    0,    0
100759,19010808,    0,    0
100759,19010809,    0,    0
100759,19010810,   67,    0
100759,19010811,   56,    0
100759,19010812,  169,    0
100759,19010813,    5,    0
100759,19010814,    0,    0
100759,19010815,   17,    0
100759,19010816,   10,    0
100759,19010817,    0,    0
100759,19010818,    0,    0
100759,19010819,    0,    0
100759,19010820,    0,    0
100759,19010821,    0,    0
100759,19010822,    0,    0
100759,19010823,    0,    0
100759,19010824,    0,    0
100759,19010825,   58,    0
100759,19010826,  119,    0
100759,19010827,    6,    0
100759,19010828,   33,    0
100759,19010829,    0,    0
100759,19010830,    0,    0
100759,19010831,    0,    0
100759,19010901,   10,    0
100759,19010902,    0,    0
100759,19010903,   29,    0
100759,19010904,   79,    0
100759,19010905,    9,    0
100759,19010906,   15,    0
100759,19010907,    1,    0
100759,19010908,    0,    0
100759,19010909,   34,    0
100759,19010910,  162,    0
100759,19010911,  120,    0
100759,19010912,  125,    0
100759,19010913,  106,    0
100759,19010914,   27,    0
100759,19010915,    1,    0
100759,19010916,    1,    0
100759,19010917,   46,    0
100759,19010918,    1,    0
100759,19010919,    0,    0
100759,19010920,    0,    0
100759,19010921,    0,    0
100759,19010922,    1,    0
100759,19010923,    1,    0
100759,19010924,   30,    0
100759,19010925,  210,    0
100759,19010926,   74,    0
100759,19010927,   13,    0
100759,19010928,    1,    0
100759,19010929,    0,    0
100759,19010930,    1,    0
100759,19011001,    4,    0
100759,19011002,    0,    0
100759,19011003,    1,    0
100759,19011004,    0,    0
100759,19011005,    1,    0
100759,19011006,  125,    0
100759,19011007,   77,    0
100759,19011008,   56,    0
100759,19011009,  232,    0
100759,19011010,    1,    0
100759,19011011,    0,    0
100759,19011012,    0,    0
100759,19011013,    0,    0
100759,19011014,    0,    0
100759,19011015,    0,    0
100759,19011016,    1,    0
100759,19011017,    0,    0
100759,19011018,    2,    0
100759,19011019,    1,    0
100759,19011020,    0,    0
100759,19011021,    0,    0
100759,19011022,  162,    0
100759,19011023,   19,    0
100759,19011024,    1,    0
100759,19011025,    0,    0
100759,19011026,    0,    0
100759,19011027,    0,    0
100759,19011028,    0,    0
100759,19011029,    0,    0
100759,19011030,    0,    0
100759,19011031,    0,    0
100759,19011101,    0,    0
100759,19011102,    0,    0
100759,19011103,    0,    0
100759,19011104,    0,    0
100759,19011105,    0,    0
100759,19011106,    0,    0
100759,19011107,    0,    0
100759,19011108,    0,    0
100759,19011109,    0,    0
100759,19011110,    0,    0
100759,19011111,    0,    0
100759,19011112,    0,    0
100759,19011113,   64,    0
100759,19011114,    6,    0
100759,19011115,  123,    0
100759,19011116,  184,    0
100759,19011117,    0,    0
100759,19011118,    0,    0
100759,19011119,    6,    0
100759,19011120,    1,    0
100759,19011121,    0,    0
100759,19011122,   27,    0
100759,19011123,   13,    0
100759,19011124,    1,    0
100759,19011125,    0,    0
100759,19011126,    0,    0
100759,19011127,    0,    0
100759,19011128,    1,    0
100759,19011129,    2,    0
100759,19011130,    0,    0
100759,19011201,    6,    0
100759,19011202,    2,    0
100759,19011203,   50,    0
100759,19011204,    0,    0
100759,19011205,    0,    0
100759,19011206,    0,    0
100759,19011207,    0,    0
100759,19011208,  153,    0
100759,19011209,  171,    0
100759,19011210,   45,    0
100759,19011211,   46,    0
100759,19011212,    0,    0
100759,19011213,   20,    0
100759,19011214,    3,    0
100759,19011215,   27,    0
100759,19011216,    0,    0
100759,19011217,    0,    0
100759,19011218,    1,    0
100759,19011219,    0,    0
100759,19011220,    0,    0
100759,19011221,    0,    0
100759,19011222,    0,    0
100759,19011223,    0,    0
100759,19011224,   11,    0
100759,19011225,   74,    0
100759,19011226,    1,    0
100759,19011227,    0,    0
100759,19011228,    3,    0
100759,19011229,  105,    0
100759,19011230,    1,    0
100759,19011231,    0,    0
100759,19020101,    1,    0
100759,19020102,  165,    0
100759,19020103,    5,    0
100759,19020104,    0,    0
100759,19020105,    3,    0
100759,19020106,    0,    0
100759,19020107,    0,    0
100759,19020108,    0,    0
100759,19020109,    0,    0
100759,19020110,    0,    0
100759,19020111,    0,    0
100759,19020112,    0,    0
100759,19020113,    0,    0
100759,19020114,    6,    0
100759,19020115,    9,    0
100759,19020116,    1,    0
100759,19020117,    0,    0
100759,19020118,    0,    0
100759,19020119,    0,    0
100759,19020120,    0,    0
100759,19020121,    0,    0
100759,19020122,    0,    0
100759,19020123,    0,    0
100759,19020124,    0,    0
100759,19020125,  112,    0
100759,19020126,   16,    0
100759,19020127,  174,    0
100759,19020128,   39,    0
100759,19020129,   18,    0
100759,19020130,    2,    0
100759,19020131,    2,    0
100759,19020201,    6,    0
100759,19020202,    0,    0
100759,19020203,   10,    0
100759,19020204,   92,    0
100759,19020205,    0,    0
100759,19020206,   16,    0
100759,19020207,  118,    0
100759,19020208,   21,    0
100759,19020209,  147,    0
100759,19020210,    8,    0
100759,19020211,    0,    0
100759,19020212,    6,    0
100759,19020213,   25,    0
100759,19020214,   76,    0
100759,19020215,   54,    0
100759,19020216,    0,    0
100759,19020217,   29,    0
100759,19020218,    8,    0
100759,19020219,    0,    0
100759,19020220,    0,    0
100759,19020221,    0,    0
100759,19020222,    0,    0
100759,19020223,    0,    0
100759,19020224,    0,    0
100759,19020225,    4,    0
100759,19020226,    4,    0
100759,19020227,   96,    0
100759,19020228,    0,    0
100759,19020301,   46,    0
100759,19020302,    0,    0
100759,19020303,    1,    0
100759,19020304,    0,    0
100759,19020305,    0,    0
100759,19020306,    0,    0
100759,19020307,    0,    0
100759,19020308,    7,    0
100759,19020309,  111,    0
100759,19020310,    1,    0
100759,19020311,    0,    0
100759,19020312,    0,    0
100759,19020313,    0,    0
100759,19020314,    0,    0
100759,19020315,   60,    0
100759,19020316,   21,    0
100759,19020317,    0,    0
100759,19020318,    0,    0
100759,19020319,    0,    0
100759,19020320,    0,    0
100759,19020321,    1,    0
100759,19020322,  145,    0
100759,19020323,   48,    0
100759,19020324,    6,    0
100759,19020325,   98,    0
100759,19020326,   27,    0
100759,19020327,   60,    0
100759,19020328,   42,    0
100759,19020329,   71,    0
100759,19020330,   23,    0
100759,19020331,    4,    0
100759,19020401,    0,    0
100759,19020402,   31,    0
100759,19020403,   58,    0
100759,19020404,    5,    0
100759,19020405,    0,    0
100759,19020406,    0,    0
100759,19020407,    0,    0
100759,19020408,    0,    0
100759,19020409,    0,    0
100759,19020410,    5,    0
100759,19020411,    1,    0
100759,19020412,    0,    0
100759,19020413,    4,    0
100759,19020414,    0,    0
100759,19020415,    0,    0
100759,19020416,   17,    0
100759,19020417,   30,    0
100759,19020418,    2,    0
100759,19020419,    0,    0
100759,19020420,   29,    0
100759,19020421,    0,    0
100759,19020422,    5,    0
100759,19020423,   39,    0
100759,19020424,    1,    0
100759,19020425,    0,    0
100759,19020426,   99,    0
100759,19020427,    1,    0
100759,19020428,    0,    0
100759,19020429,    0,    0
100759,19020430,    2,    0
100759,19020501,   95,    0
100759,19020502,   13,    0
100759,19020503,   71,    0
100759,19020504,   48,    0
100759,19020505,   70,    0
100759,19020506,   28,    0
100759,19020507,   41,    0
100759,19020508,   65,    0
100759,19020509,  108,    0
100759,19020510,    0,    0
100759,19020511,   46,    0
100759,19020512,    5,    0
100759,19020513,   85,    0
100759,19020514,   30,    0
100759,19020515,   48,    0
100759,19020516,   90,    0
100759,19020517,  498,    0
100759,19020518,   21,    0
100759,19020519,   54,    0
100759,19020520,   45,    0
100759,19020521,   27,    0
100759,19020522,   25,    0
100759,19020523,    7,    0
100759,19020524,    3,    0
100759,19020525,    5,    0
100759,19020526,    0,    0
100759,19020527,    0,    0
100759,19020528,    0,    0
100759,19020529,    0,    0
100759,19020530,    0,    0
100759,19020531,    0,    0
100759,19020601,    0,    0
100759,19020602,    0,    0
100759,19020603,    0,    0
100759,19020604,  350,    0
100759,19020605,   18,    0
100759,19020606,    0,    0
100759,19020607,   43,    0
100759,19020608,   14,    0
100759,19020609,   62,    0
100759,19020610,   10,    0
100759,19020611,    0,    0
100759,19020612,  230,    0
100759,19020613,  177,    0
100759,19020614,   12,    0
100759,19020615,   63,    0
100759,19020616,    1,    0
100759,19020617,   52,    0
100759,19020618,   43,    0
100759,19020619,    0,    0
100759,19020620,   73,    0
100759,19020621,  122,    0
100759,19020622,    0,    0
100759,19020623,    0,    0
100759,19020624,    3,    0
100759,19020625,    0,    0
100759,19020626,    0,    0
100759,19020627,    0,    0
100759,19020628,    0,    0
100759,19020629,    0,    0
100759,19020630,    0,    0
100759,19020701,  179,    0
100759,19020702,  109,    0
100759,19020703,    0,    0
100759,19020704,    0,    0
100759,19020705,    0,    0
100759,19020706,    0,    0
100759,19020707,    0,    0
100759,19020708,    0,    0
100759,19020709,    8,    0
100759,19020710,  502,    0
100759,19020711,    0,    0
100759,19020712,    0,    0
100759,19020713,    8,    0
100759,19020714,    0,    0
100759,19020715,  114,    0
100759,19020716,   49,    0
100759,19020717,   74,    0
100759,19020718,   91,    0
100759,19020719,    2,    0
100759,19020720,   52,    0
100759,19020721,   81,    0
100759,19020722,    1,    0
100759,19020723,    0,    0
100759,19020724,   62,    0
100759,19020725,    1,    0
100759,19020726,    0,    0
100759,19020727,   38,    0
100759,19020728,    0,    0
100759,19020729,    0,    0
100759,19020730,    0,    0
100759,19020731,   44,    0
100759,19020801,  105,    0
100759,19020802,  178,    0
100759,19020803,    2,    0
100759,19020804,    0,    0
100759,19020805,   43,    0
100759,19020806,    1,    0
100759,19020807,   69,    0
100759,19020808,  483,    0
100759,19020809,    4,    0
100759,19020810,   23,    0
100759,19020811,   26,    0
100759,19020812,   65,    0
100759,19020813,   66,    0
100759,19020814,   16,    0
100759,19020815,    0,    0
100759,19020816,   31,    0
100759,19020817,   98,    0
100759,19020818,    0,    0
100759,19020819,  139,    0
100759,19020820,  200,    0
100759,19020821,   18,    0
100759,19020822,    0,    0
100759,19020823,    0,    0
100759,19020824,    0,    0
100759,19020825,  193,    0
100759,19020826,    1,    0
100759,19020827,    0,    0
100759,19020828,   10,    0
100759,19020829,    0,    0
100759,19020830,    0,    0
100759,19020831,   10,    0
100759,19020901,    2,    0
100759,19020902,    0,    0
100759,19020903,    0,    0
100759,19020904,    0,    0
100759,19020905,  280,    0
100759,19020906,  268,    0
100759,19020907,    0,    0
100759,19020908,    0,    0
100759,19020909,    0,    0
100759,19020910,   89,    0
100759,19020911,   14,    0
100759,19020912,  126,    0
100759,19020913,  105,    0
100759,19020914,    0,    0
100759,19020915,    0,    0
100759,19020916,    0,    0
100759,19020917,    1,    0
100759,19020918,    0,    0
100759,19020919,    0,    0
100759,19020920,    0,    0
100759,19020921,    0,    0
100759,19020922,    0,    0
100759,19020923,    0,    0
100759,19020924,    0,    0
100759,19020925,   17,    0
100759,19020926,    0,    0
100759,19020927,    0,    0
100759,19020928,   63,    0
100759,19020929,    0,    0
100759,19020930,    5,    0
100759,19021001,    0,    0
100759,19021002,  133,    0
100759,19021003,    0,    0
100759,19021004,    1,    0
100759,19021005,    5,    0
100759,19021006,   28,    0
100759,19021007,   23,    0
100759,19021008,   18,    0
100759,19021009,    1,    0
100759,19021010,   13,    0
100759,19021011,  345,    0
100759,19021012,   85,    0
100759,19021013,    1,    0
100759,19021014,  103,    0
100759,19021015,    0,    0
100759,19021016,   52,    0
100759,19021017,   12,    0
100759,19021018,   45,    0
100759,19021019,   20,    0
100759,19021020,    1,    0
100759,19021021,   80,    0
100759,19021022,   16,    0
100759,19021023,   25,    0
100759,19021024,    0,    0
100759,19021025,    0,    0
100759,19021026,    0,    0
100759,19021027,   24,    0
100759,19021028,   51,    0
100759,19021029,    0,    0
100759,19021030,    0,    0
100759,19021031,    0,    0
100759,19021101,    0,    0
100759,19021102,    0,    0
100759,19021103,    0,    0
100759,19021104,    0,    0
100759,19021105,    0,    0
100759,19021106,    0,    0
100759,19021107,    0,    0
100759,19021108,    0,    0
100759,19021109,   55,    0
100759,19021110,    0,    0
100759,19021111,    0,    0
100759,19021112,    0,    0
100759,19021113,    0,    0
100759,19021114,    0,    0
100759,19021115,    0,    0
100759,19021116,    0,    0
100759,19021117,    0,    0
100759,19021118,    6,    0
100759,19021119,    0,    0
100759,19021120,   17,    0
100759,19021121,    0,    0
100759,19021122,    0,    0
100759,19021123,    0,    0
100759,19021124,    9,    0
100759,19021125,   24,    0
100759,19021126,   52,    0
100759,19021127,    0,    0
100759,19021128,   26,    0
100759,19021129,    1,    0
100759,19021130,    0,    0
100759,19021201,   45,    0
100759,19021202,   63,    0
100759,19021203,   48,    0
100759,19021204,   44,    0
100759,19021205,    6,    0
100759,19021206,   12,    0
100759,19021207,    3,    0
100759,19021208,    0,    0
100759,19021209,    0,    0
100759,19021210,    0,    0
100759,19021211,    0,    0
100759,19021212,    0,    0
100759,19021213,    0,    0
100759,19021214,    0,    0
100759,19021215,   32,    0
100759,19021216,   64,    0
100759,19021217,   15,    0
100759,19021218,  127,    0
100759,19021219,   56,    0
100759,19021220,   37,    0
100759,19021221,  114,    0
100759,19021222,    0,    0
100759,19021223,    0,    0
100759,19021224,    0,    0
100759,19021225,    0,    0
100759,19021226,   64,    0
100759,19021227,    0,    0
100759,19021228,    0,    0
100759,19021229,    3,    0
100759,19021230,   75,    0
100759,19021231,    0,    0
100759,19030101,    0,    0
100759,19030102,  154,    0
100759,19030103,   65,    0
100759,19030104,  127,    0
100759,19030105,    6,    0
100759,19030106,    0,    0
100759,19030107,    0,    0
100759,19030108,    0,    0
100759,19030109,    0,    0
100759,19030110,    1,    0
100759,19030111,  109,    0
100759,19030112,   72,    0
100759,19030113,    4,    0
100759,19030114,    1,    0
100759,19030115,    0,    0
100759,19030116,    0,    0
100759,19030117,    0,    0
100759,19030118,    0,    0
100759,19030119,    0,    0
100759,19030120,    0,    0
100759,19030121,    0,    0
100759,19030122,    0,    0
100759,19030123,   33,    0
100759,19030124,    0,    0
100759,19030125,    0,    0
100759,19030126,    0,    0
100759,19030127,    0,    0
100759,19030128,    0,    0
100759,19030129,    0,    0
100759,19030130,    0,    0
100759,19030131,    0,    0
100759,19030201,   52,    0
100759,19030202,   39,    0
100759,19030203,    2,    0
100759,19030204,    0,    0
100759,19030205,    0,    0
100759,19030206,    0,    0
100759,19030207,    0,    0
100759,19030208,    0,    0
100759,19030209,   16,    0
100759,19030210,    0,    0
100759,19030211,    0,    0
100759,19030212,    6,    0
100759,19030213,    0,    0
100759,19030214,    1,    0
100759,19030215,   34,    0
100759,19030216,    5,    0
100759,19030217,    0,    0
100759,19030218,    0,    0
100759,19030219,    0,    0
100759,19030220,    0,    0
100759,19030221,    0,    0
100759,19030222,    0,    0
100759,19030223,   37,    0
100759,19030224,    0,    0
100759,19030225,    0,    0
100759,19030226,    0,    0
100759,19030227,    0,    0
100759,19030228,   83,    0
100759,19030301,   33,    0
100759,19030302,   46,    0
100759,19030303,  150,    0
100759,19030304,    0,    0
100759,19030305,   11,    0
100759,19030306,   48,    0
100759,19030307,    0,    0
100759,19030308,   18,    0
100759,19030309,    0,    0
100759,19030310,    0,    0
100759,19030311,    0,    0
100759,19030312,    0,    0
100759,19030313,    0,    0
100759,19030314,    0,    0
100759,19030315,    0,    0
100759,19030316,   82,    0
100759,19030317,   20,    0
100759,19030318,   60,    0
100759,19030319,    0,    0
100759,19030320,    0,    0
100759,19030321,    0,    0
100759,19030322,    0,    0
100759,19030323,    0,    0
100759,19030324,    0,    0
100759,19030325,    0,    0
100759,19030326,    0,    0
100759,19030327,    0,    0
100759,19030328,    0,    0
100759,19030329,    1,    0
100759,19030330,   44,    0
100759,19030331,   33,    0
100759,19030401,    2,    0
100759,19030402,   51,    0
100759,19030403,    2,    0
100759,19030404,   51,    0
100759,19030405,   40,    0
100759,19030406,    0,    0
100759,19030407,   64,    0
100759,19030408,   71,    0
100759,19030409,   33,    0
100759,19030410,   23,    0
100759,19030411,    1,    0
100759,19030412,   22,    0
100759,19030413,    5,    0
100759,19030414,    6,    0
100759,19030415,    2,    0
100759,19030416,   60,    0
100759,19030417,   21,    0
100759,19030418,    5,    0
100759,19030419,    7,    0
100759,19030420,    0,    0
100759,19030421,    0,    0
100759,19030422,    0,    0
100759,19030423,   24,    0
100759,19030424,    0,    0
100759,19030425,    0,    0
100759,19030426,    0,    0
100759,19030427,    0,    0
100759,19030428,    0,    0
100759,19030429,   33,    0
100759,19030430,    0,    0
100759,19030501,   77,    0
100759,19030502,   55,    0
100759,19030503,    0,    0
100759,19030504,   38,    0
100759,19030505,    3,    0
100759,19030506,    4,    0
100759,19030507,    0,    0
100759,19030508,    6,    0
100759,19030509,   66,    0
100759,19030510,    8,    0
100759,19030511,   50,    0
100759,19030512,   78,    0
100759,19030513,    0,    0
100759,19030514,    0,    0
100759,19030515,   61,    0
100759,19030516,    5,    0
100759,19030517,   26,    0
100759,19030518,    0,    0
100759,19030519,    0,    0
100759,19030520,    0,    0
100759,19030521,    0,    0
100759,19030522,    0,    0
100759,19030523,    0,    0
100759,19030524,    0,    0
100759,19030525,    0,    0
100759,19030526,    0,    0
100759,19030527,    0,    0
100759,19030528,    0,    0
100759,19030529,    0,    0
100759,19030530,    0,    0
100759,19030531,    0,    0
100759,19030601,    0,    0
100759,19030602,   29,    0
100759,19030603,   10,    0
100759,19030604,    0,    0
100759,19030605,    0,    0
100759,19030606,   15,    0
100759,19030607,    5,    0
100759,19030608,   30,    0
100759,19030609,    0,    0
100759,19030610,    8,    0
100759,19030611,  118,    0
100759,19030612,  143,    0
100759,19030613,  112,    0
100759,19030614,   37,    0
100759,19030615,   51,    0
100759,19030616,    6,    0
100759,19030617,    0,    0
100759,19030618,    0,    0
100759,19030619,    0,    0
100759,19030620,    1,    0
100759,19030621,  279,    0
100759,19030622,   33,    0
100759,19030623,    0,    0
100759,19030624,    2,    0
100759,19030625,    0,    0
100759,19030626,    0,    0
100759,19030627,    0,    0
100759,19030628,    0,    0
100759,19030629,    3,    0
100759,19030630,   80,    0
100759,19030701,    0,    0
100759,19030702,    0,    0
100759,19030703,    0,    0
100759,19030704,    0,    0
100759,19030705,  169,    0
100759,19030706,  139,    0
100759,19030707,   18,    0
100759,19030708,  153,    0
100759,19030709,    0,    0
100759,19030710,    0,    0
100759,19030711,    0,    0
100759,19030712,   60,    0
100759,19030713,   26,    0
100759,19030714,    0,    0
100759,19030715,    0,    0
100759,19030716,    2,    0
100759,19030717,  106,    0
100759,19030718,  200,    0
100759,19030719,  100,    0
100759,19030720,   53,    0
100759,19030721,   52,    0
100759,19030722,    0,    0
100759,19030723,  137,    0
100759,19030724,  128,    0
100759,19030725,    0,    0
100759,19030726,   35,    0
100759,19030727,   43,    0
100759,19030728,    8,    0
100759,19030729,   94,    0
100759,19030730,   44,    0
100759,19030731,   23,    0
100759,19030801,    1,    0
100759,19030802,    0,    0
100759,19030803,   34,    0
100759,19030804,    0,    0
100759,19030805,    0,    0
100759,19030806,    0,    0
100759,19030807,    0,    0
100759,19030808,    0,    0
100759,19030809,   82,    0
100759,19030810,   52,    0
100759,19030811,    0,    0
100759,19030812,  101,    0
100759,19030813,    0,    0
100759,19030814,   50,    0
100759,19030815,  273,    0
100759,19030816,    7,    0
100759,19030817,   47,    0
100759,19030818,  356,    0
100759,19030819,  335,    0
100759,19030820,    0,    0
100759,19030821,    0,    0
100759,19030822,   36,    0
100759,19030823,  262,    0
100759,19030824,    1,    0
100759,19030825,   43,    0
100759,19030826,    0,    0
100759,19030827,    0,    0
100759,19030828,    0,    0
100759,19030829,    9,    0
100759,19030830,    0,    0
100759,19030831,    0,    0
100759,19030901,    0,    0
100759,19030902,    0,    0
100759,19030903,    0,    0
100759,19030904,    0,    0
100759,19030905,    0,    0
100759,19030906,    0,    0
100759,19030907,    0,    0
100759,19030908,    0,    0
100759,19030909,   34,    0
100759,19030910,    0,    0
100759,19030911,    4,    0
100759,19030912,   35,    0
100759,19030913,  432,    0
100759,19030914,   90,    0
100759,19030915,   77,    0
100759,19030916,    1,    0
100759,19030917,   26,    0
100759,19030918,    1,    0
100759,19030919,    0,    0
100759,19030920,    0,    0
100759,19030921,    0,    0
100759,19030922,    0,    0
100759,19030923,    0,    0
100759,19030924,    0,    0
100759,19030925,    0,    0
100759,19030926,    0,    0
100759,19030927,    0,    0
100759,19030928,    0,    0
100759,19030929,    1,    0
100759,19030930,    0,    0
100759,19031001,   17,    0
100759,19031002,   28,    0
100759,19031003,   44,    0
100759,19031004,    1,    0
100759,19031005,    0,    0
100759,19031006,    0,    0
100759,19031007,    0,    0
100759,19031008,   48,    0
100759,19031009,   27,    0
100759,19031010,   35,    0
100759,19031011,   39,    0
100759,19031012,  243,    0
100759,19031013,    2,    0
100759,19031014,    0,    0
100759,19031015,  119,    0
100759,19031016,  112,    0
100759,19031017,   50,    0
100759,19031018,   19,    0
100759,19031019,    0,    0
100759,19031020,    1,    0
100759,19031021,   36,    0
100759,19031022,   58,    0
100759,19031023,   64,    0
100759,19031024,   12,    0
100759,19031025,    0,    0
100759,19031026,    2,    0
100759,19031027,    0,    0
100759,19031028,    0,    0
100759,19031029,   56,    0
100759,19031030,  198,    0
100759,19031031,    6,    0
100759,19031101,   15,    0
100759,19031102,    0,    0
100759,19031103,    0,    0
100759,19031104,    0,    0
100759,19031105,    0,    0
100759,19031106,    0,    0
100759,19031107,    0,    0
100759,19031108,    2,    0
100759,19031109,    9,    0
100759,19031110,   20,    0
